# ells, tt
1.015000000000000000e+02 2.044580140588707351e-01
3.015000000000000000e+02 -3.222170042257721523e-02
5.015000000000000000e+02 4.988641623096977049e-03
7.015000000000000000e+02 -8.458459583820931039e-04
9.015000000000000000e+02 1.202718394674879014e-04
1.101500000000000000e+03 -1.612537527249919113e-05
1.301500000000000000e+03 1.009974957328627955e-05
1.501500000000000000e+03 1.304667415935946122e-05
1.701500000000000000e+03 1.085758121239733390e-05
1.901500000000000000e+03 1.483013787837406423e-05
2.101500000000000000e+03 6.460227654903343849e-06
2.301500000000000000e+03 1.134428819118802776e-05
2.501500000000000000e+03 8.204683131837264422e-06
2.701500000000000000e+03 8.763809335636070432e-06
2.901500000000000000e+03 6.912573808134239860e-06
3.101500000000000000e+03 8.259972706760078658e-06
3.301500000000000000e+03 6.950852885863265378e-06
3.501500000000000000e+03 9.096449749912734539e-06
3.701500000000000000e+03 1.001001016721982963e-05
3.901500000000000000e+03 9.298540276604230090e-06
4.101500000000000000e+03 8.471941926964305489e-06
4.301500000000000000e+03 7.117508417778856510e-06
4.501500000000000000e+03 7.706104293961864369e-06
4.701500000000000000e+03 7.948012336953360816e-06
4.901500000000000000e+03 8.539354640371920018e-06
5.101500000000000000e+03 6.158542866262719818e-06
5.301500000000000000e+03 5.934621747582046429e-06
5.501500000000000000e+03 7.272926772833842514e-06
5.701500000000000000e+03 8.139405547224275959e-06
5.901500000000000000e+03 7.160526857964715262e-06
6.101500000000000000e+03 7.786046095896811907e-06
6.301500000000000000e+03 7.339046540672131025e-06
6.501500000000000000e+03 6.891396794664068548e-06
6.701500000000000000e+03 6.940350474693718493e-06
6.901500000000000000e+03 5.335090357696030294e-06
7.101500000000000000e+03 5.922279535926568511e-06
7.301500000000000000e+03 6.984205988517765083e-06
7.501500000000000000e+03 5.004616365401380411e-06
7.701500000000000000e+03 6.652376063951767011e-06
7.901500000000000000e+03 6.175136853925859664e-06
8.101500000000000000e+03 7.060214580239777795e-06
8.301500000000000000e+03 6.946357852568799666e-06
8.501500000000000000e+03 6.641393686803280120e-06
8.701500000000000000e+03 6.165332632845768192e-06
8.901500000000000000e+03 6.571142581730732627e-06
9.101500000000000000e+03 5.896655490275806548e-06
9.301500000000000000e+03 6.223972125776638195e-06
9.501500000000000000e+03 6.372289651514147098e-06
9.701500000000000000e+03 6.680611892663934472e-06
9.901500000000000000e+03 5.984098674195293687e-06
1.010150000000000000e+04 6.605174019669390417e-06
1.030150000000000000e+04 5.738799580536307985e-06
1.050150000000000000e+04 6.703292762954920857e-06
1.070150000000000000e+04 5.840050791864126182e-06
1.090150000000000000e+04 5.521268322893196291e-06
1.110150000000000000e+04 5.986621632768326758e-06
1.130150000000000000e+04 6.745966704019368894e-06
1.150150000000000000e+04 5.332561112843518558e-06
1.170150000000000000e+04 5.986300718862917389e-06
1.190150000000000000e+04 7.051596250539385620e-06
1.210150000000000000e+04 4.954377189709286436e-06
1.230150000000000000e+04 6.342429380033527149e-06
1.250150000000000000e+04 5.605301725299275954e-06
1.270150000000000000e+04 5.544547488697218568e-06
1.290150000000000000e+04 6.528798015034969083e-06
1.310150000000000000e+04 6.336372459300286898e-06
1.330150000000000000e+04 5.841917625663006368e-06
1.350150000000000000e+04 5.283589705304141514e-06
1.370150000000000000e+04 6.606478737813780584e-06
1.390150000000000000e+04 5.800490442342765055e-06
1.410150000000000000e+04 5.073140637896130046e-06
1.430150000000000000e+04 4.705786533255099295e-06
1.450150000000000000e+04 5.646399891928663608e-06
1.470150000000000000e+04 4.867967778352472882e-06
1.490150000000000000e+04 6.032080779657893104e-06
1.510150000000000000e+04 4.871109014548064751e-06
1.530150000000000000e+04 5.520509184030412066e-06
1.550150000000000000e+04 5.632430713078976912e-06
1.570150000000000000e+04 5.679198945476452291e-06
1.590150000000000000e+04 5.434053119506746006e-06
1.610150000000000000e+04 5.422027087516808293e-06
1.630150000000000000e+04 4.882729679546961833e-06
1.650150000000000000e+04 5.168188934804012788e-06
1.670150000000000000e+04 6.097964668914356870e-06
1.690150000000000000e+04 5.732895207648175731e-06
1.710150000000000000e+04 5.137830454658447734e-06
1.730150000000000000e+04 6.058399329109245956e-06
1.750150000000000000e+04 5.802761356594029874e-06
1.770150000000000000e+04 5.367481100501560724e-06
1.790150000000000000e+04 5.789593948395461133e-06
1.810150000000000000e+04 4.928799115121620804e-06
1.830150000000000000e+04 5.603647536180973330e-06
1.850150000000000000e+04 5.105991298158265876e-06
1.870150000000000000e+04 5.739156985315882478e-06
1.890150000000000000e+04 5.246539152651202545e-06
1.910150000000000000e+04 5.383908640076198478e-06
1.930150000000000000e+04 5.485429314683198417e-06
1.950150000000000000e+04 5.750591110373792875e-06
1.970150000000000000e+04 5.456911913030121891e-06
1.990150000000000000e+04 5.683589326267413937e-06
2.010150000000000000e+04 5.553498171667921578e-06
2.030150000000000000e+04 5.107051421115462079e-06
2.050150000000000000e+04 5.972190048469700601e-06
2.070150000000000000e+04 6.723963653729970124e-06
