# ells, tt
1.015000000000000000e+02 6.541935416525818425e+01
3.015000000000000000e+02 2.161402283996063716e+02
5.015000000000000000e+02 2.104402256010063752e+02
7.015000000000000000e+02 6.702094545844921640e+02
9.015000000000000000e+02 1.446733868091112072e+03
1.101500000000000000e+03 1.450747653876564527e+03
1.301500000000000000e+03 3.503314177912126979e+03
1.501500000000000000e+03 4.270625707742776285e+03
1.701500000000000000e+03 4.025408831267042842e+03
1.901500000000000000e+03 4.901218882985607706e+03
2.101500000000000000e+03 8.268317029941948931e+03
2.301500000000000000e+03 8.648100066129016341e+03
2.501500000000000000e+03 1.130737401037548989e+04
2.701500000000000000e+03 1.525725751268786371e+04
2.901500000000000000e+03 1.226329457257518152e+04
3.101500000000000000e+03 1.529611090274048365e+04
3.301500000000000000e+03 2.067139201648466405e+04
3.501500000000000000e+03 2.243227826875639221e+04
3.701500000000000000e+03 1.881847838893282460e+04
3.901500000000000000e+03 2.736863158486599423e+04
4.101500000000000000e+03 2.595514623920648955e+04
4.301500000000000000e+03 2.632148871282555410e+04
4.501500000000000000e+03 3.607385883332222147e+04
4.701500000000000000e+03 4.527948386592470342e+04
4.901500000000000000e+03 3.663021594074556197e+04
5.101500000000000000e+03 4.227873582490038825e+04
5.301500000000000000e+03 5.022577486815787415e+04
5.501500000000000000e+03 4.733823524149382865e+04
5.701500000000000000e+03 5.568803149514804682e+04
5.901500000000000000e+03 6.068016586769319110e+04
6.101500000000000000e+03 6.370311891131137963e+04
6.301500000000000000e+03 5.636106368725546781e+04
6.501500000000000000e+03 6.945106603049940895e+04
6.701500000000000000e+03 6.942230742114757595e+04
6.901500000000000000e+03 8.262055297098372830e+04
7.101500000000000000e+03 9.504112089673140144e+04
7.301500000000000000e+03 8.874338840333851113e+04
7.501500000000000000e+03 8.405467663724001613e+04
7.701500000000000000e+03 9.812923306631993910e+04
7.901500000000000000e+03 1.172855885941024462e+05
8.101500000000000000e+03 1.100092081175612257e+05
8.301500000000000000e+03 1.221938718884931295e+05
8.501500000000000000e+03 1.130109829858662997e+05
8.701500000000000000e+03 1.154603804652858234e+05
8.901500000000000000e+03 1.168628781155437755e+05
9.101500000000000000e+03 1.418380224659571832e+05
9.301500000000000000e+03 1.392879435819158389e+05
9.501500000000000000e+03 1.686830292256359244e+05
9.701500000000000000e+03 1.476167180188938219e+05
9.901500000000000000e+03 1.634989947419680539e+05
1.010150000000000000e+04 1.639657101187081716e+05
1.030150000000000000e+04 1.870690432014262769e+05
1.050150000000000000e+04 1.757697078091505100e+05
1.070150000000000000e+04 1.972220677246380947e+05
1.090150000000000000e+04 1.941892383225305239e+05
1.110150000000000000e+04 1.828542120611150167e+05
1.130150000000000000e+04 2.060374521388133871e+05
1.150150000000000000e+04 2.339214086390140001e+05
1.170150000000000000e+04 2.348001615543232183e+05
1.190150000000000000e+04 1.944585663967805449e+05
1.210150000000000000e+04 2.460097429011933273e+05
1.230150000000000000e+04 2.612440405319689598e+05
1.250150000000000000e+04 2.659804392570602940e+05
1.270150000000000000e+04 2.687525875678897137e+05
1.290150000000000000e+04 2.952787521006490570e+05
1.310150000000000000e+04 2.566332019002733869e+05
1.330150000000000000e+04 2.541335328145680251e+05
1.350150000000000000e+04 3.148190316049039830e+05
1.370150000000000000e+04 3.264628715828693821e+05
1.390150000000000000e+04 3.013412843513544649e+05
1.410150000000000000e+04 3.336622438752992311e+05
1.430150000000000000e+04 3.355796940967958653e+05
1.450150000000000000e+04 3.238809915018285392e+05
1.470150000000000000e+04 3.681750491302454611e+05
1.490150000000000000e+04 3.804597173313110834e+05
1.510150000000000000e+04 3.820692682200284326e+05
1.530150000000000000e+04 3.826509003597312840e+05
1.550150000000000000e+04 4.075057645114337211e+05
1.570150000000000000e+04 3.849281207825364545e+05
1.590150000000000000e+04 4.194920396318256971e+05
1.610150000000000000e+04 4.384061175400362117e+05
1.630150000000000000e+04 4.509002082522013225e+05
1.650150000000000000e+04 4.007461300358292065e+05
1.670150000000000000e+04 4.863068839126399253e+05
1.690150000000000000e+04 4.938798626223016763e+05
1.710150000000000000e+04 4.364049089876604266e+05
1.730150000000000000e+04 5.061085777817408089e+05
1.750150000000000000e+04 5.529725714837004198e+05
1.770150000000000000e+04 5.228743933648368111e+05
1.790150000000000000e+04 5.068496645275326446e+05
1.810150000000000000e+04 5.907623184982852545e+05
1.830150000000000000e+04 5.487292492649599444e+05
1.850150000000000000e+04 5.511831894840550376e+05
1.870150000000000000e+04 5.679268086123147514e+05
1.890150000000000000e+04 6.194775204537889222e+05
1.910150000000000000e+04 5.384480560596720316e+05
1.930150000000000000e+04 6.970858162539938930e+05
1.950150000000000000e+04 6.312374873091449263e+05
1.970150000000000000e+04 6.335363442141949199e+05
1.990150000000000000e+04 6.536474894942479441e+05
2.010150000000000000e+04 7.115767690521122422e+05
2.030150000000000000e+04 6.746105160014657304e+05
2.050150000000000000e+04 6.748921942571941763e+05
2.070150000000000000e+04 9.521394424784270814e+05
