# ells, tt
1.015000000000000000e+02 4.232444634744113852e-04
3.015000000000000000e+02 8.779178868671714479e-05
5.015000000000000000e+02 6.239930372793648847e-05
7.015000000000000000e+02 5.893891497407580463e-05
9.015000000000000000e+02 8.549255149040968223e-05
1.101500000000000000e+03 9.351927234613140226e-05
1.301500000000000000e+03 1.025594092544734821e-04
1.501500000000000000e+03 9.809128447121833014e-05
1.701500000000000000e+03 7.358628108691434738e-05
1.901500000000000000e+03 6.786979230137356713e-05
2.101500000000000000e+03 9.120038894300720354e-05
2.301500000000000000e+03 9.689987076756208164e-05
2.501500000000000000e+03 1.018774738105491184e-04
2.701500000000000000e+03 9.314854155802785674e-05
2.901500000000000000e+03 7.142909182302601312e-05
3.101500000000000000e+03 7.812909273251162137e-05
3.301500000000000000e+03 9.529634808618531335e-05
3.501500000000000000e+03 9.946548430923764922e-05
3.701500000000000000e+03 8.622294184367792049e-05
3.901500000000000000e+03 8.492389394447176455e-05
4.101500000000000000e+03 7.833101211912339213e-05
4.301500000000000000e+03 7.806288584143603808e-05
4.501500000000000000e+03 9.686733018907990080e-05
4.701500000000000000e+03 1.028171446836503974e-04
4.901500000000000000e+03 8.604318441280160105e-05
5.101500000000000000e+03 8.028041338098257211e-05
5.301500000000000000e+03 8.049055173482526360e-05
5.501500000000000000e+03 8.526539891738358691e-05
5.701500000000000000e+03 9.703206465384888639e-05
5.901500000000000000e+03 9.557780026872282706e-05
6.101500000000000000e+03 8.271835432258363278e-05
6.301500000000000000e+03 7.521096289770279504e-05
6.501500000000000000e+03 8.501883191773517161e-05
6.701500000000000000e+03 8.866138706999711783e-05
6.901500000000000000e+03 9.470692185110543115e-05
7.101500000000000000e+03 9.378627854862928441e-05
7.301500000000000000e+03 8.534200400509597524e-05
7.501500000000000000e+03 7.603073724606488541e-05
7.701500000000000000e+03 8.346858500277127635e-05
7.901500000000000000e+03 9.417338483704579678e-05
8.101500000000000000e+03 9.560281076882125837e-05
8.301500000000000000e+03 8.802764838357715095e-05
8.501500000000000000e+03 7.688512384797235736e-05
8.701500000000000000e+03 8.101005363773990521e-05
8.901500000000000000e+03 8.874193414283971062e-05
9.101500000000000000e+03 9.265733940672236295e-05
9.301500000000000000e+03 9.010755859384879840e-05
9.501500000000000000e+03 8.795731346666001670e-05
9.701500000000000000e+03 8.059533066814040809e-05
9.901500000000000000e+03 8.061327992058846714e-05
1.010150000000000000e+04 8.962418769535788056e-05
1.030150000000000000e+04 9.546929089420725821e-05
1.050150000000000000e+04 8.670707433069559209e-05
1.070150000000000000e+04 8.295558594627073243e-05
1.090150000000000000e+04 7.973022222511998971e-05
1.110150000000000000e+04 8.515812002927821063e-05
1.130150000000000000e+04 9.365196462452786679e-05
1.150150000000000000e+04 9.112618354184553494e-05
1.170150000000000000e+04 8.685355722340458787e-05
1.190150000000000000e+04 8.016556662442853216e-05
1.210150000000000000e+04 8.248383323117107480e-05
1.230150000000000000e+04 8.744883181200006450e-05
1.250150000000000000e+04 9.307250813878216976e-05
1.270150000000000000e+04 9.173829119021268417e-05
1.290150000000000000e+04 8.312573828269539619e-05
1.310150000000000000e+04 8.001819372769572881e-05
1.330150000000000000e+04 8.244688700895496389e-05
1.350150000000000000e+04 9.080637792247004943e-05
1.370150000000000000e+04 9.571695123358731723e-05
1.390150000000000000e+04 8.617147535310763730e-05
1.410150000000000000e+04 8.126595339492706754e-05
1.430150000000000000e+04 8.306934342282640466e-05
1.450150000000000000e+04 8.634450064261495542e-05
1.470150000000000000e+04 9.018758821298245433e-05
1.490150000000000000e+04 9.045195749524794296e-05
1.510150000000000000e+04 8.929252608485738403e-05
1.530150000000000000e+04 8.090583840476519477e-05
1.550150000000000000e+04 8.200368216355582085e-05
1.570150000000000000e+04 8.991134622850354969e-05
1.590150000000000000e+04 9.308791393493123247e-05
1.610150000000000000e+04 8.888042706765476191e-05
1.630150000000000000e+04 8.500033278632722843e-05
1.650150000000000000e+04 7.987055536812057057e-05
1.670150000000000000e+04 8.650002470989910002e-05
1.690150000000000000e+04 9.122644410411673245e-05
1.710150000000000000e+04 8.969574472214884506e-05
1.730150000000000000e+04 8.677685145063709828e-05
1.750150000000000000e+04 8.595363256931815629e-05
1.770150000000000000e+04 8.310634727396387167e-05
1.790150000000000000e+04 8.528548283991353978e-05
1.810150000000000000e+04 9.423467881775828990e-05
1.830150000000000000e+04 9.243486615406808172e-05
1.850150000000000000e+04 8.291011221353030130e-05
1.870150000000000000e+04 8.232986739007701793e-05
1.890150000000000000e+04 8.618150031522079204e-05
1.910150000000000000e+04 8.722657175170813381e-05
1.930150000000000000e+04 9.360937148266115153e-05
1.950150000000000000e+04 8.904382268668108885e-05
1.970150000000000000e+04 8.366417529359515440e-05
1.990150000000000000e+04 8.331543592576180790e-05
2.010150000000000000e+04 8.780418512761809804e-05
2.030150000000000000e+04 9.115519001442090900e-05
2.050150000000000000e+04 8.908755419459210936e-05
2.070150000000000000e+04 1.123145856164459297e-04
