# ells, tt, ee, bb, te
6.501500000000000000e+03 4.512781782148922950e-08 5.731523648199638501e-10 3.569188526663715089e-10 -2.084758285576650928e-10
6.701500000000000000e+03 4.068633962022052294e-08 6.331446930391032949e-10 3.256884701090568853e-10 -1.352036218157638748e-09
6.901500000000000000e+03 3.508966631934261580e-08 4.425217760787226027e-10 3.586466548481491671e-10 2.998987205992149646e-10
7.101500000000000000e+03 3.186508465297830927e-08 3.701718716707418117e-10 3.571746201274089986e-10 1.025977066729899915e-10
7.301500000000000000e+03 2.831319447310225132e-08 3.128305901740137643e-10 2.831438018744643059e-10 -9.695983819084814876e-11
7.501500000000000000e+03 2.708926243234288388e-08 2.810395027328728491e-10 2.054725187011369847e-10 -5.092296858732169113e-11
7.701500000000000000e+03 2.124163889122612991e-08 3.066953233676303480e-10 2.049539383646996531e-10 -2.787494983987374008e-10
7.901500000000000000e+03 2.272501240458381209e-08 2.714296306327287193e-10 1.818251784660803726e-10 -6.020149886552819680e-11
8.101500000000000000e+03 1.762601005409128415e-08 2.409388968225649250e-10 1.753168055473158453e-10 -7.550517115343098253e-11
8.301500000000000000e+03 1.769470887296298838e-08 2.062346995297062758e-10 2.196209176975604213e-10 -1.977268293054520511e-10
8.501500000000000000e+03 1.861530840878982034e-08 1.939254976479598881e-10 1.520297551438138133e-10 5.097298132696633829e-11
8.701500000000000000e+03 1.440972736004358028e-08 1.516567718591825761e-10 1.476072248516151610e-10 2.640977390637286227e-11
8.901500000000000000e+03 1.501438613475931085e-08 1.641282815329760329e-10 1.309711838834216619e-10 2.345926039198591413e-11
9.101500000000000000e+03 1.405825613462845534e-08 1.458567300250390288e-10 1.493377119193390809e-10 1.140897725656429967e-10
9.301500000000000000e+03 1.172666474085806395e-08 1.573261221764866465e-10 1.020162971301740351e-10 -2.104970210069715326e-10
9.501500000000000000e+03 1.136436871010838212e-08 1.219796603182135504e-10 1.109331743278551379e-10 4.146027050598380767e-11
9.701500000000000000e+03 1.245837882344143806e-08 1.102277719458942939e-10 9.338001727251135222e-11 -1.997027664978252873e-10
9.901500000000000000e+03 8.521959022253504670e-09 9.740089081664003518e-11 8.587239670202535215e-11 4.388123475015267130e-11
1.010150000000000000e+04 8.944654175243494064e-09 1.422752052852093839e-10 8.074762051952988804e-11 -1.776448426952240018e-11
1.030150000000000000e+04 6.433247682825429247e-09 8.675234104259402265e-11 7.933487067452895980e-11 1.646966778249816159e-11
1.050150000000000000e+04 7.770333113807831224e-09 1.006008429123456825e-10 7.832333646525915518e-11 -1.016179245933654213e-10
1.070150000000000000e+04 6.566540320512463753e-09 7.965891193487268878e-11 6.193403899645406891e-11 -3.190430132211621093e-11
1.090150000000000000e+04 8.297420214343713559e-09 7.651421678358163499e-11 6.746984402310827380e-11 -8.445654789793906581e-11
1.110150000000000000e+04 6.682446180183563123e-09 7.670206719039933644e-11 7.028934972490513497e-11 -2.770355715442672037e-11
1.130150000000000000e+04 6.130520654892047722e-09 5.980508784085623358e-11 4.828903776924388914e-11 -3.116444232617575017e-11
1.150150000000000000e+04 5.668312626736524095e-09 6.729333023665140127e-11 5.933345405428220952e-11 -5.035747937178727983e-11
1.170150000000000000e+04 5.027758634377308191e-09 5.344804742060089191e-11 4.758426455753790309e-11 -2.445759320189617466e-12
1.190150000000000000e+04 4.544970612058340416e-09 6.049504329945252535e-11 4.764508510632839182e-11 2.774365051511693563e-12
1.210150000000000000e+04 5.600889964854445402e-09 5.994003618430065820e-11 4.510018528113697818e-11 -5.755669977225242748e-11
1.230150000000000000e+04 4.914110086609362566e-09 4.854012599185359211e-11 5.065536667158336700e-11 -1.624635085251703692e-11
1.250150000000000000e+04 4.076195738506063934e-09 4.663971781312721925e-11 4.573970340854332030e-11 -1.628999628697831978e-11
1.270150000000000000e+04 3.891087726490422455e-09 4.484468933456529249e-11 4.441675727144156261e-11 2.425651266041717045e-11
1.290150000000000000e+04 3.628736926996192657e-09 4.269561733003371821e-11 3.973168837081958204e-11 -3.499229536757942533e-11
1.310150000000000000e+04 3.588424684971555312e-09 4.569591847528334628e-11 3.931696174679353000e-11 -3.083664270308129070e-11
1.330150000000000000e+04 3.556946354800056593e-09 3.770796650522746211e-11 3.307097594816396741e-11 -8.527887088362657312e-11
1.350150000000000000e+04 3.027474793980278674e-09 3.858678484371503936e-11 2.935223433062514856e-11 -3.129867386736957770e-12
1.370150000000000000e+04 3.066023637668314554e-09 2.916529017103153691e-11 2.863456080161642560e-11 1.336943756983261952e-11
1.390150000000000000e+04 3.097350621359609199e-09 3.160853585054245697e-11 2.904174523174448739e-11 -3.040456681564765219e-11
1.410150000000000000e+04 2.548034278670439492e-09 2.952650258145553250e-11 2.734181150658013923e-11 -3.946670522458095631e-11
1.430150000000000000e+04 2.387186904545502376e-09 3.279095071230092548e-11 2.582963058281326090e-11 -1.648131303647306164e-11
1.450150000000000000e+04 2.722777910122033104e-09 2.715572496937111487e-11 2.457961691755509183e-11 -3.490022758103900981e-11
1.470150000000000000e+04 2.158113909410379818e-09 3.242513015391839301e-11 2.164120493965722599e-11 -2.942280977216945679e-11
1.490150000000000000e+04 2.335869297014911038e-09 2.120542085885551293e-11 2.564334395567643438e-11 -6.976720479725404206e-12
1.510150000000000000e+04 2.012808640643082408e-09 2.164010455406304619e-11 1.873834894257103904e-11 -2.057368571481271228e-11
1.530150000000000000e+04 2.246399059310622267e-09 2.215100840022633369e-11 2.405442650411297760e-11 -3.013621215696545339e-11
1.550150000000000000e+04 2.110913740564383487e-09 1.829510938964066955e-11 2.130699325944736198e-11 -1.142312169261936797e-11
1.570150000000000000e+04 2.240235407316659320e-09 1.820462194243379827e-11 1.649573499289386068e-11 -1.509363169873197973e-11
1.590150000000000000e+04 1.836594845020158120e-09 1.881478880953507183e-11 1.805786920375854514e-11 -1.091816029837759243e-11
1.610150000000000000e+04 1.560364809386604527e-09 1.730362338383026256e-11 1.628046475094079778e-11 -6.824086331979706140e-12
1.630150000000000000e+04 1.807869410832142808e-09 1.874871520991432001e-11 1.522943645932595548e-11 -1.483799906492187684e-11
1.650150000000000000e+04 1.489846518305808360e-09 1.636327927734093013e-11 1.532085609592409174e-11 -1.681065433891323943e-11
1.670150000000000000e+04 1.384342258820108680e-09 1.867998143571248507e-11 1.564800626133768961e-11 7.139163055797061658e-12
1.690150000000000000e+04 1.439672082800268398e-09 1.483807221195376723e-11 1.461472938959819564e-11 -2.126017870663254019e-11
1.710150000000000000e+04 1.238970199246593946e-09 1.423127696867066133e-11 1.435671109897082652e-11 7.427075094936643589e-12
1.730150000000000000e+04 1.346096477870540320e-09 1.342232907740174808e-11 1.166182410216671361e-11 -1.510113206321784280e-11
1.750150000000000000e+04 1.144903499936395938e-09 1.422396751424677705e-11 1.536367580237565123e-11 -3.157342237623722908e-12
1.770150000000000000e+04 1.233434777103860912e-09 1.380882325627582858e-11 1.180278088416103904e-11 -8.788179621559705352e-14
1.790150000000000000e+04 1.107863012178274994e-09 1.243691673927761963e-11 1.296987148345378020e-11 -1.207296983037060695e-11
1.810150000000000000e+04 1.274980555940060540e-09 1.302016835816128957e-11 1.110402420483021029e-11 -6.222773072020782511e-12
1.830150000000000000e+04 1.002362484724785891e-09 1.101608525953195909e-11 1.315566684778143134e-11 -5.712190618910229360e-12
1.850150000000000000e+04 1.191036189124728182e-09 1.271250918105363796e-11 1.012741538153207065e-11 -1.013439069894721839e-11
1.870150000000000000e+04 9.892351610305191185e-10 1.106290850804713663e-11 1.002209020749929645e-11 -1.116308884100068973e-11
1.890150000000000000e+04 1.016789826313615863e-09 1.011348815906760729e-11 1.043780286858732174e-11 -7.700898871871901191e-12
1.910150000000000000e+04 9.686852805467262218e-10 9.739367540095324935e-12 1.076722330135843425e-11 -3.828487469125422797e-12
1.930150000000000000e+04 7.123966011278321164e-10 9.943725301377937692e-12 9.077724514221692835e-12 -7.521816551968195872e-12
1.950150000000000000e+04 8.920173425972785985e-10 9.467257221324648933e-12 8.182786811898531743e-12 -5.545083093822938109e-12
1.970150000000000000e+04 7.014870767242721755e-10 8.342965691069593200e-12 8.638867992284858538e-12 5.347136553864256022e-13
1.990150000000000000e+04 8.227796124893883136e-10 8.712449926748032620e-12 8.580019356650355274e-12 -7.761591902165869578e-12
2.010150000000000000e+04 7.788005433949293168e-10 8.290357374033649406e-12 7.471158294191982906e-12 -4.036301706896891239e-12
2.030150000000000000e+04 6.849942212498053961e-10 8.587387323674613811e-12 7.464985592995642949e-12 -6.408177277108756321e-12
2.050150000000000000e+04 6.759472076639108496e-10 6.427471925438589272e-12 8.095921636935121102e-12 -5.118195732609575846e-12
2.070150000000000000e+04 1.029884976219480219e-09 9.667876297282546174e-12 8.533767720367964463e-12 -8.681168536521221394e-12
