# ells, tt, ee, bb, te
5.101500000000000000e+03 7.680499595516335765e-01 1.014702449557161601e-02 3.062595036693780380e-03 -1.922937665885659717e-02
5.301500000000000000e+03 5.327498796688842075e-01 1.266382379543399064e-02 3.721689055430464285e-03 -3.613399487894434700e-03
5.501500000000000000e+03 3.715512129488589554e-01 9.230376633014299170e-03 4.145359335122045068e-03 -6.028838772466287022e-03
5.701500000000000000e+03 3.655073393287032180e-01 6.565838945253432007e-03 3.105337778742741847e-03 -6.725911455581112114e-03
5.901500000000000000e+03 4.011294104296723173e-01 4.951323910605162117e-03 3.898789845674196196e-03 -9.915928682258648083e-03
6.101500000000000000e+03 3.774561634291441203e-01 5.197049243488712292e-03 2.083155410519755505e-03 -3.432100249445194963e-03
6.301500000000000000e+03 2.335370999214211318e-01 4.134968720654505839e-03 3.454448505931422778e-03 2.770709801181650642e-03
6.501500000000000000e+03 2.938090941203502782e-01 3.859317293956223641e-03 2.414395307591779040e-03 -1.325093310173641389e-03
6.701500000000000000e+03 2.805581597108564029e-01 4.526741717163046755e-03 2.327948771037749963e-03 -9.692156151672867356e-03
6.901500000000000000e+03 2.564070914793598610e-01 3.363367049946457913e-03 2.721213571674278332e-03 2.248994390583548830e-03
7.101500000000000000e+03 2.461368984294747264e-01 2.976752794113493323e-03 2.866430205789871795e-03 8.365042167134400120e-04
7.301500000000000000e+03 2.313418169825190995e-01 2.654306528874774643e-03 2.408204198281407079e-03 -8.451108968373200565e-04
7.501500000000000000e+03 2.355558955305203650e-01 2.518542246195525254e-03 1.843308556480578947e-03 -4.298714350987238326e-04
7.701500000000000000e+03 1.943506059008439646e-01 2.901725576262367649e-03 1.937736479623241312e-03 -2.633647295799069511e-03
7.901500000000000000e+03 2.208650022450591721e-01 2.694862910913158396e-03 1.805791530904868412e-03 -5.942459092142977906e-04
8.101500000000000000e+03 1.800409517398838810e-01 2.519959613654060727e-03 1.834102549039758317e-03 -7.936739680321795373e-04
8.301500000000000000e+03 1.893698472466366911e-01 2.260797568653545413e-03 2.407362280166800046e-03 -2.149014342987508493e-03
8.501500000000000000e+03 2.098292947804563102e-01 2.235994111684872117e-03 1.752355794245250443e-03 5.636213895439035797e-04
8.701500000000000000e+03 1.689319717245167385e-01 1.823920370084661409e-03 1.779866664461659479e-03 3.150683590088889686e-04
8.901500000000000000e+03 1.848711928190914511e-01 2.076005511709992212e-03 1.650315272927091372e-03 3.024231192820634080e-04
9.101500000000000000e+03 1.814862160293994053e-01 1.920770991702740790e-03 1.973978351509815543e-03 1.502586680792151151e-03
9.301500000000000000e+03 1.580099217794871391e-01 2.169370590091430906e-03 1.403350706202604031e-03 -2.881094958042133749e-03
9.501500000000000000e+03 1.601373347414579429e-01 1.752620129742262379e-03 1.596279390574892234e-03 5.779097282380457525e-04
9.701500000000000000e+03 1.840296744613003077e-01 1.656009657271377035e-03 1.399535122278779044e-03 -2.974882737690900860e-03
9.901500000000000000e+03 1.307290157604670544e-01 1.514634255716208137e-03 1.340435443537368355e-03 6.694056081066983299e-04
1.010150000000000000e+04 1.425340930800053640e-01 2.314505285897443428e-03 1.311351277991689660e-03 -2.808122481657934376e-04
1.030150000000000000e+04 1.066184214065725167e-01 1.465964694400515977e-03 1.340879988330170424e-03 2.755045267032675180e-04
1.050150000000000000e+04 1.337284122850074530e-01 1.766109717539685736e-03 1.374831410648892464e-03 -1.780869843680688057e-03
1.070150000000000000e+04 1.173550753244621270e-01 1.452617595086628426e-03 1.130653901632332941e-03 -5.916095214479506759e-04
1.090150000000000000e+04 1.548227138782198586e-01 1.447900090040697349e-03 1.276083289305799924e-03 -1.587743254807362026e-03
1.110150000000000000e+04 1.290440821896644830e-01 1.505424919184838268e-03 1.380260046644312018e-03 -5.502768688425887372e-04
1.130150000000000000e+04 1.230308965901742435e-01 1.216144396256021217e-03 9.817328889340146397e-04 -6.333838632779998160e-04
1.150150000000000000e+04 1.175905593807608784e-01 1.417604412431315488e-03 1.249134357140406710e-03 -1.057436378245488239e-03
1.170150000000000000e+04 1.081341950614679581e-01 1.164181679903003065e-03 1.037782556163878087e-03 -5.815689466686941450e-05
1.190150000000000000e+04 1.009453551920631853e-01 1.364916188245595633e-03 1.073900193608234074e-03 6.540040528716875188e-05
1.210150000000000000e+04 1.290509508376050662e-01 1.396987724483303786e-03 1.052313952354602331e-03 -1.338214610456037830e-03
1.230150000000000000e+04 1.169978626033909563e-01 1.170317913920419090e-03 1.220617538154889371e-03 -3.941534757383111098e-04
1.250150000000000000e+04 9.999833801204946471e-02 1.160333033486235206e-03 1.137518811939193086e-03 -4.061894142191977298e-04
1.270150000000000000e+04 9.852819037133293822e-02 1.152624527547135846e-03 1.141380766399449111e-03 6.226960443165345483e-04
1.290150000000000000e+04 9.490542252664938006e-02 1.130018096195626546e-03 1.052641494366248452e-03 -9.210298014975279272e-04
