# RADeg decDeg z fluxmJy_1.4GHz fluxmJy_30GHz fluxmJy_90GHz fluxmJy_148GHz fluxmJy_219GHz fluxmJy_277GHz fluxmJy_350GHz
27.66912 4.581269 0.52340 1.24731e-01 1.20587e-02 4.61277e-03 2.99687e-03 2.15965e-03 1.78186e-03 1.47433e-03
27.665403 4.581975000000005 0.52340 1.71390e-01 1.99834e-02 6.82876e-03 4.19342e-03 2.95351e-03 2.42162e-03 1.99775e-03
27.671304 4.587438999999995 0.52340 2.23314e-01 1.92034e-02 7.96964e-03 5.35326e-03 3.91266e-03 3.24223e-03 2.68889e-03
24.908343 7.134981999999994 0.52340 1.72561e-01 1.48279e-02 6.01293e-03 4.02715e-03 2.94131e-03 2.43695e-03 2.02092e-03
24.910642 7.130085999999999 0.52340 1.55290e-01 1.33533e-02 5.54439e-03 3.72424e-03 2.72203e-03 2.25561e-03 1.87065e-03
24.903877 7.131477000000002 0.52340 9.41643e-01 8.09356e-02 3.34800e-02 2.24857e-02 1.64344e-02 1.36184e-02 1.12942e-02
24.180522 7.8867050000000045 0.52270 3.00945e-01 2.33499e-02 9.64039e-03 6.47549e-03 4.73289e-03 3.92191e-03 3.25257e-03
24.163675 7.8855279999999945 0.52270 1.05537e-01 9.07199e-03 3.76665e-03 2.53011e-03 1.84924e-03 1.53238e-03 1.27085e-03
24.152153 7.885070999999994 0.52270 6.72355e-02 5.44286e-03 2.25515e-03 1.51480e-03 1.10716e-03 9.17446e-04 7.60869e-04
24.173917 7.896469 0.52270 2.24365e-01 1.95640e-02 8.04503e-03 5.38886e-03 3.93520e-03 3.26023e-03 2.70357e-03
27.554649 6.740367000000002 0.52340 3.96387e-01 3.40854e-02 1.41537e-02 9.50723e-03 6.94878e-03 5.75811e-03 4.77539e-03
27.557179 6.741123000000001 0.52340 1.76571e-01 1.49259e-02 6.18196e-03 4.15239e-03 3.03495e-03 2.51492e-03 2.08570e-03
27.554979 6.735756 0.52340 1.24499e-01 3.42330e-02 1.23293e-02 5.71810e-03 3.02587e-03 2.14484e-03 1.59539e-03
27.210519000000005 6.945290000000003 0.52520 9.83224e-02 8.43588e-03 3.49980e-03 2.35083e-03 1.71821e-03 1.42379e-03 1.18080e-03
27.231261 6.953634000000005 0.52520 1.76784e-01 1.47328e-02 6.11186e-03 4.10541e-03 3.00061e-03 2.48646e-03 2.06211e-03
24.553789 8.020317999999996 0.52340 1.87388e-01 1.55761e-02 6.39103e-03 4.29225e-03 3.13715e-03 2.59960e-03 2.15594e-03
27.340976 5.058942999999997 0.52690 1.52136e-01 1.28744e-02 5.34432e-03 3.58985e-03 2.62380e-03 2.17421e-03 1.80315e-03
27.332128 7.624387000000002 0.52450 7.80343e-02 6.51921e-03 2.70589e-03 1.81758e-03 1.32846e-03 1.10083e-03 9.12955e-04
27.337966 7.607710000000001 0.52450 2.54657e-01 2.20274e-02 9.08027e-03 6.09705e-03 4.45612e-03 3.69256e-03 3.06236e-03
27.334955 7.618867999999999 0.52450 9.76964e-02 9.39333e-03 3.77218e-03 2.44446e-03 1.74408e-03 1.43012e-03 1.17731e-03
27.333255 7.619632999999996 0.52450 8.68724e-02 7.24836e-03 3.00979e-03 2.02172e-03 1.47766e-03 1.22446e-03 1.01549e-03
25.733507 5.985178 0.52640 5.12187e-02 5.07367e-03 1.85201e-03 1.21557e-03 8.84154e-04 7.32083e-04 6.06989e-04
25.150236 7.762632000000001 0.52640 2.60019e-01 2.20956e-02 9.16050e-03 6.15316e-03 4.49730e-03 3.72669e-03 3.09067e-03
25.177543 7.749026000000005 0.52640 3.14895e-01 2.66064e-02 1.10211e-02 7.40286e-03 5.41069e-03 4.48357e-03 3.71838e-03
25.17248 7.716901000000001 0.52640 5.87905e-01 4.74457e-02 1.96996e-02 1.32325e-02 9.67156e-03 8.01434e-03 6.64657e-03
27.984239 4.9790300000000025 0.52450 5.60862e-02 7.20444e-03 3.03578e-03 1.78513e-03 1.15513e-03 9.00011e-04 7.12702e-04
27.994024 4.971189000000003 0.52450 9.76936e-02 8.40591e-03 3.48968e-03 2.34407e-03 1.71326e-03 1.41970e-03 1.17740e-03
27.980275 4.966077000000006 0.52450 8.52884e-02 7.43936e-03 3.03738e-03 2.03813e-03 1.48949e-03 1.23425e-03 1.02360e-03
27.368224 6.905377999999996 0.52480 2.26555e-01 1.94888e-02 8.09110e-03 5.43491e-03 3.97234e-03 3.29168e-03 2.72990e-03
27.25891 7.472200000000003 0.52450 1.76253e-01 1.47877e-02 6.13878e-03 4.12351e-03 3.01384e-03 2.49742e-03 2.07120e-03
27.262885 7.470379000000003 0.52450 8.67383e-02 7.26423e-03 3.01530e-03 2.02542e-03 1.48037e-03 1.22671e-03 1.01735e-03
27.254901 7.468021999999997 0.52450 3.99396e-01 3.44275e-02 1.42539e-02 9.57403e-03 6.99757e-03 5.79854e-03 4.80893e-03
27.246157 7.478118999999998 0.52450 5.18197e-02 4.44215e-03 1.84132e-03 1.23676e-03 9.03930e-04 7.49042e-04 6.21205e-04
24.147747 7.964194999999998 0.52360 3.84154e-01 3.21908e-02 1.33600e-02 8.97407e-03 6.55909e-03 5.43519e-03 4.50759e-03
24.95613 7.851160000000002 0.52520 7.55092e-02 6.31156e-03 2.62061e-03 1.76030e-03 1.28659e-03 1.06614e-03 8.84182e-04
27.018155 6.297909000000004 0.52500 8.48706e-02 7.27573e-03 3.01464e-03 2.02488e-03 1.47997e-03 1.22637e-03 1.01707e-03
27.018758 6.292176999999998 0.52500 5.74119e-02 5.71220e-03 1.90296e-03 1.26550e-03 9.24173e-04 7.65770e-04 6.35072e-04
27.028671 6.310833000000001 0.52500 4.05986e-01 3.39089e-02 1.39134e-02 9.34165e-03 6.82741e-03 5.65750e-03 4.69195e-03
24.473168 5.5989270000000015 0.52360 4.97386e-01 4.28654e-02 1.77700e-02 1.19356e-02 8.72363e-03 7.22884e-03 5.99512e-03
24.473399 5.606148000000005 0.52360 2.48953e+01 2.13218e+00 8.75862e-01 5.87819e-01 4.29566e-01 3.55951e-01 2.95200e-01
26.997791 7.011231999999995 0.52800 2.42560e-01 2.98363e-02 8.59162e-03 5.15822e-03 3.62339e-03 2.97147e-03 2.45218e-03
26.986375 7.008547000000002 0.52800 2.35421e-01 2.02067e-02 8.37665e-03 5.62665e-03 4.11248e-03 3.40781e-03 2.82621e-03
26.742775 7.62836 0.52990 1.00540e-01 8.65888e-03 3.57700e-03 2.40257e-03 1.75601e-03 1.45512e-03 1.20678e-03
26.741954 7.628290000000003 0.52990 2.30771e-01 1.98476e-02 8.23034e-03 5.52835e-03 4.04064e-03 3.34828e-03 2.77684e-03
26.729147 5.275027999999999 0.53080 2.08648e-01 1.80746e-02 7.35498e-03 4.92495e-03 3.59649e-03 2.97963e-03 2.47089e-03
26.701651 5.286973000000004 0.53080 7.07240e-01 5.57998e-02 1.95472e-02 1.29088e-02 9.40241e-03 7.78649e-03 6.45613e-03
26.129794 5.682079999999996 0.52970 2.17985e-01 2.06493e-02 7.88890e-03 5.15775e-03 3.72911e-03 3.08002e-03 2.54985e-03
27.584628 4.7509689999999996 0.52830 1.10373e-01 9.38120e-03 3.89195e-03 2.61425e-03 1.91074e-03 1.58333e-03 1.31311e-03
27.582673 4.761437000000004 0.52830 8.30261e-02 7.06579e-03 2.93350e-03 1.97047e-03 1.44021e-03 1.19343e-03 9.89750e-04
27.590374 4.760434999999999 0.52830 2.14608e-01 1.85577e-02 7.65343e-03 5.13692e-03 3.75396e-03 3.11064e-03 2.57974e-03
26.432042 4.999321000000006 0.53010 1.50440e-01 3.60908e-02 1.60741e-02 8.43307e-03 4.64077e-03 3.22514e-03 2.29010e-03
26.430713 4.999176000000006 0.53010 5.09993e-01 4.95053e-02 2.00412e-02 1.28804e-02 9.15061e-03 7.49789e-03 6.17427e-03
26.635513 7.666071000000005 0.52990 3.34311e-01 2.86321e-02 1.18815e-02 7.98097e-03 5.83324e-03 4.83372e-03 4.00877e-03
26.637931 7.664173999999997 0.52990 7.95542e-01 6.92536e-02 2.81431e-02 1.88798e-02 1.37970e-02 1.14327e-02 9.48148e-03
26.632407 7.660514999999995 0.52990 6.71265e-02 6.13750e-03 2.40611e-03 1.59586e-03 1.16222e-03 9.62313e-04 7.97817e-04
26.649732000000004 7.666969999999997 0.52990 6.75954e-02 5.81759e-03 2.41415e-03 1.62160e-03 1.18522e-03 9.82132e-04 8.14515e-04
26.007867 7.9952000000000005 0.52710 2.90006e-01 3.24091e-02 1.10712e-02 6.99081e-03 5.02180e-03 4.14702e-03 3.43488e-03
26.020714 8.017200999999998 0.52710 1.71281e-01 1.49444e-02 6.13948e-03 4.11214e-03 3.00290e-03 2.48785e-03 2.06308e-03
24.788052 5.010304 0.52830 6.09852e-02 5.04829e-03 2.09590e-03 1.40784e-03 1.02898e-03 8.52668e-04 7.07147e-04
24.782653000000003 5.014006000000007 0.52830 1.36151e-01 1.17014e-02 4.83019e-03 3.24419e-03 2.37115e-03 1.96485e-03 1.62952e-03
24.783792 5.012978 0.52830 8.98204e-02 7.69164e-03 3.18495e-03 2.13908e-03 1.56341e-03 1.29552e-03 1.07442e-03
24.786891 5.0124709999999935 0.52830 2.02195e-01 1.74058e-02 7.21793e-03 4.84819e-03 3.54350e-03 2.93632e-03 2.43519e-03
26.2107 5.358181000000005 0.52780 5.42555e-02 4.61654e-03 1.91004e-03 1.28279e-03 9.37558e-04 7.76906e-04 6.44314e-04
26.209802 5.357932000000001 0.52780 1.29644e-01 1.09169e-02 4.52674e-03 3.04063e-03 2.22237e-03 1.84157e-03 1.52728e-03
26.962081 7.517986999999995 0.52850 1.52915e-01 1.34492e-02 5.39036e-03 3.60972e-03 2.63706e-03 2.18506e-03 1.81211e-03
24.967541 5.267440999999999 0.53060 6.98058e-01 7.55812e-02 2.62774e-02 1.66071e-02 1.18778e-02 9.78762e-03 8.09612e-03
24.970596 5.252677000000004 0.53060 5.66284e-02 6.19854e-03 2.68985e-03 1.70533e-03 1.16424e-03 9.24942e-04 7.38493e-04
26.289865 5.965494999999996 0.53040 1.77239e+00 1.53010e-01 6.33125e-02 4.25224e-02 3.10791e-02 2.57537e-02 2.13584e-02
24.972354 4.771173000000003 0.53110 1.38340e-01 1.18457e-02 4.88847e-03 3.28329e-03 2.39972e-03 1.98853e-03 1.64916e-03
24.972998000000004 4.771256 0.53110 5.00269e-02 5.97389e-03 1.71161e-03 1.01483e-03 7.05094e-04 5.75456e-04 4.73381e-04
27.511109 5.105277000000002 0.53410 6.27922e-02 5.49995e-03 2.26329e-03 1.51253e-03 1.10299e-03 9.13359e-04 7.57202e-04
27.531252 5.076426000000005 0.53410 5.83671e-02 4.56842e-03 1.89674e-03 1.27407e-03 9.31210e-04 7.71648e-04 6.39953e-04
25.035527 5.310037999999998 0.53150 1.03893e+02 1.42452e+01 4.02546e+00 2.39450e+00 1.68512e+00 1.38461e+00 1.14430e+00
27.417979000000003 5.332607000000002 0.53360 6.94093e-02 5.74997e-03 2.38698e-03 1.60337e-03 1.17189e-03 9.71089e-04 8.05357e-04
27.42132 5.339194000000005 0.53360 2.33834e-01 1.96061e-02 8.13839e-03 5.46667e-03 3.99555e-03 3.31092e-03 2.74586e-03
27.100151000000004 5.479932000000001 0.53650 1.45994e-01 2.63380e-02 5.08475e-03 2.77362e-03 1.92094e-03 1.57592e-03 1.30230e-03
27.100231 5.480715000000005 0.53650 3.13725e-01 5.84852e-02 6.30920e-02 5.84490e-02 4.91414e-02 4.17740e-02 3.38659e-02
26.690483 5.785372999999995 0.53580 1.41271e-01 1.18272e-02 4.90743e-03 3.29638e-03 2.40931e-03 1.99647e-03 1.65574e-03
27.539911 5.643185999999995 0.53810 2.29285e-01 1.95224e-02 8.10642e-03 5.44520e-03 3.97986e-03 3.29791e-03 2.73507e-03
27.534321 5.653326000000001 0.53810 3.24133e-01 3.93979e-02 1.39903e-02 8.34487e-03 5.77654e-03 4.71180e-03 3.87773e-03
25.565487 7.273207000000002 0.54170 7.03159e-02 5.96749e-03 2.43004e-03 1.62985e-03 1.19093e-03 9.86819e-04 8.18390e-04
25.563160000000003 7.274530999999996 0.54170 1.04897e-01 8.54981e-03 3.52830e-03 2.36961e-03 1.73191e-03 1.43514e-03 1.19021e-03
25.569086 7.272404999999999 0.54170 1.74107e-01 1.49325e-02 6.19530e-03 4.16144e-03 3.04157e-03 2.52040e-03 2.09025e-03
25.561074 7.266358999999998 0.54170 1.59111e-01 1.36404e-02 5.66227e-03 3.80343e-03 2.77990e-03 2.30357e-03 1.91043e-03
25.553097 7.280769000000006 0.54170 1.50322e-01 1.36560e-02 5.51907e-03 3.64650e-03 2.64220e-03 2.18257e-03 1.80659e-03
25.263259 7.709665000000002 0.53860 6.69550e-02 6.44472e-03 2.72338e-03 1.76556e-03 1.24546e-03 1.01246e-03 8.26831e-04
27.377174 5.022072999999996 0.54140 1.63712e-01 1.17020e-02 4.85745e-03 3.26282e-03 2.38477e-03 1.97614e-03 1.63888e-03
27.38988 5.026995000000006 0.54140 3.25463e-01 2.79912e-02 1.16193e-02 7.80480e-03 5.70448e-03 4.72702e-03 3.92028e-03
25.453969 6.823757000000004 0.54190 2.00437e-01 1.69949e-02 7.03032e-03 4.72155e-03 3.45086e-03 2.85955e-03 2.37152e-03
25.468752 6.835394000000001 0.54190 1.26935e-01 1.08136e-02 4.48180e-03 3.01041e-03 2.20029e-03 1.82327e-03 1.51210e-03
25.455093 6.823078000000003 0.54190 6.99999e-02 6.39907e-03 2.65077e-03 1.73980e-03 1.24992e-03 1.02805e-03 8.48324e-04
27.425685 4.956157999999996 0.54260 6.40539e-02 5.50653e-03 2.28464e-03 1.53459e-03 1.12162e-03 9.29429e-04 7.70807e-04
27.428862 4.961473999999998 0.54260 5.09144e-02 4.98319e-03 1.83996e-03 1.20232e-03 8.72073e-04 7.21477e-04 5.97959e-04
27.424674 4.962611999999994 0.54260 1.20047e-01 1.01623e-02 4.13973e-03 2.77647e-03 2.02872e-03 1.68101e-03 1.39410e-03
27.531875 4.771051000000004 0.54530 9.12678e-02 7.84523e-03 3.02098e-03 2.02088e-03 1.47629e-03 1.22326e-03 1.01448e-03
28.043398 5.065232000000004 0.54550 1.67580e-01 1.80454e-02 6.22134e-03 3.89308e-03 2.75780e-03 2.26224e-03 1.86543e-03
24.609415 7.639382999999999 0.54380 9.27529e-02 7.36239e-03 3.04769e-03 2.04715e-03 1.49624e-03 1.23986e-03 1.02826e-03
24.604903 7.648718000000002 0.54380 1.24788e-01 1.11683e-02 4.56975e-03 3.02829e-03 2.19814e-03 1.81734e-03 1.50528e-03
24.602488000000005 7.652164000000002 0.54380 2.90801e-01 2.49114e-02 1.03431e-02 6.94758e-03 5.07794e-03 4.20784e-03 3.48970e-03
24.53531 4.345305999999998 0.54910 7.75300e-02 6.66115e-03 2.76528e-03 1.85748e-03 1.35762e-03 1.12499e-03 9.32994e-04
27.63296 4.7476500000000055 0.54620 1.20396e-01 1.04086e-02 4.29261e-03 2.88257e-03 2.10679e-03 1.74579e-03 1.44784e-03
27.626737000000002 4.758525000000004 0.54620 9.34369e-02 1.57351e-02 8.41809e-03 5.30645e-03 3.36967e-03 2.48972e-03 1.81886e-03
25.34596 4.264647000000005 0.55510 6.49446e-02 7.16076e-03 2.50462e-03 1.56275e-03 1.10682e-03 9.08472e-04 7.49654e-04
25.325806 4.268794000000004 0.55510 2.16901e-01 1.86328e-02 7.73630e-03 5.19658e-03 3.79815e-03 3.14734e-03 2.61019e-03
25.354128 4.253598999999997 0.55510 1.85133e-01 1.55216e-02 6.40149e-03 4.29974e-03 3.14265e-03 2.60416e-03 2.15972e-03
25.343482 4.235119000000004 0.55510 8.27727e-02 7.10709e-03 2.94908e-03 1.98093e-03 1.44785e-03 1.19976e-03 9.95000e-04
27.074135 4.897321000000005 0.55610 9.87998e-02 8.55409e-03 3.52872e-03 2.36942e-03 1.73173e-03 1.43499e-03 1.19009e-03
27.070401 4.895130000000006 0.55610 1.83195e-01 1.57857e-02 6.54473e-03 4.39603e-03 3.21303e-03 2.66248e-03 2.20808e-03
27.064455 4.905252999999996 0.55610 7.82975e-02 6.55976e-03 2.70356e-03 1.81578e-03 1.32713e-03 1.09972e-03 9.12039e-04
27.075259 4.891982000000001 0.55610 1.11872e-01 9.91441e-03 4.01745e-03 2.67878e-03 1.95256e-03 1.61675e-03 1.34030e-03
24.223247 5.1336850000000025 0.55320 2.28955e-01 1.96661e-02 8.14186e-03 5.46789e-03 3.99631e-03 3.31153e-03 2.74636e-03
24.249871 5.136701999999998 0.55320 1.34209e-01 1.15610e-02 4.77751e-03 3.20757e-03 2.34416e-03 1.94246e-03 1.61093e-03
24.443699 6.418905000000004 0.55580 1.43930e-01 1.22799e-02 5.09542e-03 3.42264e-03 2.50159e-03 2.07294e-03 1.71916e-03
24.457873000000003 6.402582999999994 0.55580 1.77577e-01 1.45941e-02 6.05437e-03 4.06680e-03 2.97240e-03 2.46308e-03 2.04272e-03
24.442408 6.419533000000006 0.55580 6.29698e-02 5.39634e-03 2.24078e-03 1.50516e-03 1.10011e-03 9.11610e-04 7.56029e-04
24.445921 6.4230810000000025 0.55580 4.28518e-01 3.65111e-02 1.51606e-02 1.01836e-02 7.44314e-03 6.16776e-03 5.11513e-03
23.961585 4.946813000000004 0.55460 5.43417e-01 4.72482e-02 1.94781e-02 1.30562e-02 9.53666e-03 7.90147e-03 6.55258e-03
27.916264 5.457589 0.55490 5.45655e-02 5.92017e-03 2.60818e-03 1.62672e-03 1.09660e-03 8.68801e-04 6.94957e-04
24.034536 5.624691999999997 0.55340 1.23125e-01 1.05975e-02 4.38972e-03 2.94847e-03 2.15501e-03 1.78575e-03 1.48098e-03
26.295022 7.487964999999999 0.55410 1.19930e-01 1.13570e-02 3.92143e-03 2.61970e-03 1.91406e-03 1.58605e-03 1.31536e-03
26.287125 7.473046000000002 0.55410 1.91041e-01 1.64421e-02 6.82583e-03 4.58501e-03 3.35115e-03 2.77693e-03 2.30300e-03
26.883884 4.0666260000000065 0.55460 1.54137e-01 1.31146e-02 5.44263e-03 3.65589e-03 2.67206e-03 2.21421e-03 1.83632e-03
26.881147 4.077749999999997 0.55460 3.71778e-01 3.19718e-02 1.32748e-02 8.91687e-03 6.51728e-03 5.40055e-03 4.47886e-03
24.406999 4.538628999999996 0.55460 1.50803e-01 1.30945e-02 5.36552e-03 3.60217e-03 2.63268e-03 2.18157e-03 1.80925e-03
24.37609 4.528087000000004 0.55460 1.68577e-01 1.31487e-02 5.44578e-03 3.65799e-03 2.67360e-03 2.21548e-03 1.83737e-03
24.690342 4.381141999999993 0.55410 1.66451e-01 1.41991e-02 5.88175e-03 3.95070e-03 2.88753e-03 2.39275e-03 1.98439e-03
24.478835 5.649833999999998 0.55320 7.57100e-02 6.49049e-03 2.69478e-03 1.81012e-03 1.32301e-03 1.09631e-03 9.09207e-04
26.875856 8.046263000000003 0.55510 1.08565e-01 9.25658e-03 3.83872e-03 2.57851e-03 1.88462e-03 1.56169e-03 1.29516e-03
26.888051 4.103119000000004 0.55830 5.03302e-02 4.25193e-03 1.76538e-03 1.18583e-03 8.66714e-04 7.18203e-04 5.95630e-04
26.643932 4.3945070000000035 0.55900 1.72776e-01 1.50165e-02 6.20011e-03 4.15412e-03 3.03305e-03 2.51258e-03 2.08344e-03
24.849104 5.128672000000003 0.56020 1.57953e-01 1.33930e-02 5.54093e-03 3.72169e-03 2.72015e-03 2.25405e-03 1.86936e-03
24.836911 5.146613000000002 0.56020 1.67432e-01 1.40344e-02 5.78598e-03 3.88587e-03 2.84012e-03 2.35346e-03 1.95181e-03
25.743496 5.0534499999999944 0.55680 8.44933e-02 6.74364e-03 2.79806e-03 1.87949e-03 1.37371e-03 1.13832e-03 9.44051e-04
24.110458 5.240803 0.55700 5.06563e-01 4.27326e-02 1.77433e-02 1.19184e-02 8.71111e-03 7.21846e-03 5.98652e-03
24.824693 6.658956 0.55920 1.63703e-01 1.39139e-02 5.77555e-03 3.87952e-03 2.83551e-03 2.34965e-03 1.94865e-03
24.503049 6.975320999999996 0.55800 7.58563e-02 6.74011e-03 2.72858e-03 1.82097e-03 1.32854e-03 1.10048e-03 9.12531e-04
24.494038 6.970532000000003 0.55800 8.58764e-02 7.40322e-03 3.06793e-03 2.06052e-03 1.50600e-03 1.24794e-03 1.03496e-03
24.50174 6.957189000000004 0.55800 1.67296e-01 1.46472e-02 5.89634e-03 3.94075e-03 2.87629e-03 2.38269e-03 1.97578e-03
25.380731 5.151952999999997 0.55800 3.74327e-01 3.20789e-02 1.32491e-02 8.89555e-03 6.50111e-03 5.38707e-03 4.46765e-03
24.501031 5.325629999999997 0.55750 9.15247e-02 7.89166e-03 3.27142e-03 2.19724e-03 1.60593e-03 1.33075e-03 1.10364e-03
25.640376 5.822651999999997 0.55870 1.91038e-01 1.64276e-02 6.82138e-03 4.58202e-03 3.34897e-03 2.77513e-03 2.30151e-03
25.639073 5.828449000000005 0.55870 1.01773e-01 8.53133e-03 3.49042e-03 2.34252e-03 1.71190e-03 1.41854e-03 1.17643e-03
24.757688 4.888765999999994 0.55970 1.63566e-01 1.35733e-02 5.58007e-03 3.74751e-03 2.73900e-03 2.26967e-03 1.88231e-03
24.709311 5.058148999999999 0.56020 8.48657e-02 7.31181e-03 2.99500e-03 2.00836e-03 1.46728e-03 1.21576e-03 1.00823e-03
24.719694 5.062107000000001 0.56020 4.67799e-01 4.90338e-02 1.87458e-02 1.17879e-02 8.31493e-03 6.80439e-03 5.60205e-03
25.462918 5.2116359999999995 0.55780 9.58074e-02 8.24277e-03 3.42240e-03 2.29888e-03 1.68023e-03 1.39233e-03 1.15470e-03
25.449897 5.2061209999999996 0.55780 1.05044e-01 8.08223e-03 3.35464e-03 2.25336e-03 1.64697e-03 1.36476e-03 1.13184e-03
25.449595 5.208912000000005 0.55780 1.07026e-01 9.18497e-03 3.75368e-03 2.52007e-03 1.84182e-03 1.52622e-03 1.26575e-03
27.166917 6.190723999999997 0.55870 5.86080e-02 6.64043e-03 2.18927e-03 1.37218e-03 9.80806e-04 8.08462e-04 6.68945e-04
24.402813 6.441022000000002 0.55850 8.09716e-02 6.93676e-03 2.87817e-03 1.93330e-03 1.41304e-03 1.17092e-03 9.71080e-04
24.589806 6.720992999999997 0.55870 1.97747e-01 1.93258e-02 7.56720e-03 4.88346e-03 3.48772e-03 2.86389e-03 2.36101e-03
24.585644 6.718430000000002 0.55870 1.72583e-01 1.47393e-02 6.11935e-03 4.11046e-03 3.00431e-03 2.48952e-03 2.06464e-03
24.227928 6.664133 0.56170 1.47877e-01 1.29347e-02 5.29000e-03 3.54609e-03 2.59087e-03 2.14681e-03 1.78040e-03
24.225186 6.666605000000003 0.56170 2.98134e-01 2.62332e-02 1.03448e-02 6.93060e-03 5.06415e-03 4.19630e-03 3.48012e-03
26.227415 6.849752999999997 0.56410 1.09815e-01 9.38819e-03 3.88901e-03 2.61218e-03 1.90922e-03 1.58208e-03 1.31207e-03
26.237479000000004 6.853771000000006 0.56410 1.29969e-01 1.12565e-02 4.64279e-03 3.11748e-03 2.27847e-03 1.88805e-03 1.56582e-03
26.374679 7.142047000000003 0.56310 9.59339e-02 8.09450e-03 3.34706e-03 2.24820e-03 1.64319e-03 1.36163e-03 1.12925e-03
26.378567 7.142388999999994 0.56310 5.59241e-01 6.92173e-02 2.98014e-02 1.78694e-02 1.16643e-02 9.09405e-03 7.18667e-03
26.813679 5.738540000000002 0.56090 5.62519e-02 4.96356e-03 2.00003e-03 1.34076e-03 9.79730e-04 8.11836e-04 6.73280e-04
26.814208 5.738715999999998 0.56090 1.75162e-01 3.59056e-02 1.56283e-02 8.52718e-03 4.93937e-03 3.54809e-03 2.59225e-03
26.819253 5.7325 0.56090 9.29583e-02 7.76554e-03 3.22443e-03 2.16590e-03 1.58304e-03 1.31179e-03 1.08791e-03
26.142860000000002 6.9322099999999995 0.56440 1.06155e-01 8.92268e-03 3.69225e-03 2.47982e-03 1.81246e-03 1.50189e-03 1.24557e-03
25.900708 7.610449999999996 0.56390 7.42065e-02 6.39712e-03 2.59966e-03 1.74378e-03 1.27427e-03 1.05589e-03 8.75683e-04
26.613747 6.565819000000006 0.56190 1.32429e-01 1.21372e-02 4.74274e-03 3.15766e-03 2.30402e-03 1.90874e-03 1.58286e-03
26.613528 6.565484000000004 0.56190 8.53822e-02 7.31363e-03 3.03607e-03 2.03937e-03 1.49056e-03 1.23515e-03 1.02436e-03
24.091702 6.9798389999999975 0.56390 3.48285e+00 3.16478e-01 1.24361e-01 8.28655e-02 6.04700e-02 5.00961e-02 4.15431e-02
26.715466 4.145693000000001 0.56240 1.18899e-01 1.02365e-02 4.24078e-03 2.84851e-03 2.08196e-03 1.72521e-03 1.43078e-03
26.720359 4.151067999999995 0.56240 6.22048e-02 5.28318e-03 2.19340e-03 1.47334e-03 1.07685e-03 8.92335e-04 7.40043e-04
26.722816 4.141003999999997 0.56240 1.08788e-01 7.90702e-03 3.15550e-03 2.11856e-03 1.54840e-03 1.28308e-03 1.06410e-03
25.845626 6.388692999999995 0.56120 4.65440e-01 4.02717e-02 1.66564e-02 1.11784e-02 8.16829e-03 6.76833e-03 5.61310e-03
24.163392 6.599140999999997 0.56290 1.31695e-01 1.11736e-02 4.63967e-03 3.11654e-03 2.27786e-03 1.88755e-03 1.56541e-03
25.927568 6.923193000000007 0.56360 1.00463e-01 1.28548e-02 7.18522e-03 4.81834e-03 3.22543e-03 2.45634e-03 1.84451e-03
25.927381 6.927252000000001 0.56360 2.12717e-01 1.87622e-02 7.54873e-03 5.06019e-03 3.69757e-03 3.06392e-03 2.54100e-03
25.13771 4.194677000000001 0.56630 1.01879e-01 8.77281e-03 3.63988e-03 2.44492e-03 1.78697e-03 1.48078e-03 1.22806e-03
26.651608 5.667942999999999 0.56780 1.01484e-01 8.24639e-03 3.36991e-03 2.26233e-03 1.65341e-03 1.37009e-03 1.13626e-03
26.110073 7.509299000000005 0.56480 2.44247e-01 2.06428e-02 8.56096e-03 5.75046e-03 4.20297e-03 3.48279e-03 2.88840e-03
26.091702 7.501167000000001 0.56480 1.24111e-01 1.05180e-02 4.36619e-03 2.93283e-03 2.14359e-03 1.77629e-03 1.47313e-03
26.104540000000004 7.497020000000002 0.56480 1.62038e-01 1.73021e-02 6.44059e-03 4.03572e-03 2.83924e-03 2.31945e-03 1.90662e-03
26.104164 7.4947089999999985 0.56480 5.80434e-02 4.99266e-03 2.06718e-03 1.38852e-03 1.01486e-03 8.40962e-04 6.97438e-04
26.841994 5.0824669999999985 0.56730 2.12236e-01 1.80010e-02 7.46702e-03 5.01569e-03 3.66594e-03 3.03778e-03 2.51933e-03
26.835534 5.0813320000000015 0.56730 1.14199e-01 9.75543e-03 4.05024e-03 2.72060e-03 1.98847e-03 1.64775e-03 1.36653e-03
26.840231 5.087041999999998 0.56730 5.12559e-02 4.38235e-03 1.81851e-03 1.22150e-03 8.92789e-04 7.39810e-04 6.13549e-04
26.821323 5.082082000000003 0.56730 6.06097e-02 5.43620e-03 2.17795e-03 1.44774e-03 1.05413e-03 8.72588e-04 7.23287e-04
24.147671 6.496053999999997 0.56440 6.59031e-02 5.62384e-03 2.29175e-03 1.53886e-03 1.12472e-03 9.31998e-04 7.72938e-04
24.145821 6.496860999999996 0.56440 7.94469e-02 1.06642e-02 2.59786e-03 1.62271e-03 1.17220e-03 9.69888e-04 8.04034e-04
26.215987 7.216476999999997 0.56510 3.76124e-01 3.12557e-02 1.28502e-02 8.63021e-03 6.30769e-03 5.22687e-03 4.33482e-03
26.219729 7.236196999999995 0.56510 1.37786e-01 1.17850e-02 4.89201e-03 3.28603e-03 2.40174e-03 1.99020e-03 1.65054e-03
