# ells, tt, ee, bb, te
4.501500000000000000e+03 4.306184852074465587e-07 1.068634092821213466e-08 1.776639215437671495e-09 -1.441497713202005532e-08
4.701500000000000000e+03 3.022720085628224744e-07 6.851808398169352572e-09 1.492017127295205649e-09 -8.876605867646217473e-09
4.901500000000000000e+03 2.188276845714967271e-07 4.575904957832810842e-09 1.264473660794681355e-09 -5.819457479909273616e-09
5.101500000000000000e+03 1.667454155455057337e-07 3.153943350177694320e-09 1.077730953119634186e-09 -4.027413924795628757e-09
5.301500000000000000e+03 1.308151685706252890e-07 2.288466872247280952e-09 9.248575073413884906e-10 -2.846086424863737028e-09
5.501500000000000000e+03 1.070818303401109766e-07 1.726700884480250529e-09 8.016803251559205126e-10 -2.121754183286947797e-09
5.701500000000000000e+03 8.945002232160842832e-08 1.343419870365581094e-09 7.014588844183288386e-10 -1.676069443794751207e-09
5.901500000000000000e+03 7.657401188950850777e-08 1.085158485755124885e-09 6.185325324768862928e-10 -1.332482920280065275e-09
6.101500000000000000e+03 6.588145860853308607e-08 8.968095897620315751e-10 5.490261421729191850e-10 -1.092443508803983198e-09
6.301500000000000000e+03 5.772913748506204074e-08 7.565562677999183095e-10 4.915586658904341366e-10 -9.371459881287819404e-10
6.501500000000000000e+03 5.110238173891392528e-08 6.498159806708248822e-10 4.428543595663640161e-10 -7.978044253893082537e-10
6.701500000000000000e+03 4.537645706823208285e-08 5.654085668567977902e-10 3.996204140340669217e-10 -6.870380715395588156e-10
6.901500000000000000e+03 4.060772331818226519e-08 4.950241406647390380e-10 3.604317405232249918e-10 -6.050021898401140677e-10
7.101500000000000000e+03 3.621547248954002697e-08 4.363963235318417625e-10 3.247603571707517314e-10 -5.312162826104081243e-10
7.301500000000000000e+03 3.274898182797669931e-08 3.863943709516920506e-10 2.928150533392808822e-10 -4.657633681924088102e-10
7.501500000000000000e+03 2.959687279530950815e-08 3.430674700978205545e-10 2.646338754958304534e-10 -4.143838536359388744e-10
7.701500000000000000e+03 2.695088844767166121e-08 3.063857940760706342e-10 2.402630610859149936e-10 -3.679513496471776616e-10
7.901500000000000000e+03 2.460638370101797842e-08 2.749807777205739817e-10 2.191157748019833648e-10 -3.297894370848924192e-10
8.101500000000000000e+03 2.230744346605241825e-08 2.485764037032333951e-10 2.007029300583415274e-10 -3.000393414058039836e-10
8.301500000000000000e+03 2.059696250519735317e-08 2.262768000448765197e-10 1.850148336849152998e-10 -2.710694846927332221e-10
8.501500000000000000e+03 1.882083385405992261e-08 2.074536346775752365e-10 1.717147924534753992e-10 -2.503640774265115362e-10
8.701500000000000000e+03 1.742659762814925593e-08 1.913351167560902356e-10 1.603409024870610855e-10 -2.339322712595388896e-10
8.901500000000000000e+03 1.614741472943392552e-08 1.773345436860410225e-10 1.500952867798479776e-10 -2.144184064307668848e-10
9.101500000000000000e+03 1.493140583977240571e-08 1.647567560679920198e-10 1.404363386338444386e-10 -1.998408538137698947e-10
9.301500000000000000e+03 1.386918019238176203e-08 1.525878326248908041e-10 1.308682822680960735e-10 -1.879033751140662501e-10
9.501500000000000000e+03 1.277543000477665371e-08 1.413367795672838327e-10 1.211979094781104784e-10 -1.714753939197526779e-10
9.701500000000000000e+03 1.186759347098020149e-08 1.306247798990153387e-10 1.118660651342318524e-10 -1.573313273129929798e-10
9.901500000000000000e+03 1.088338980087510490e-08 1.200984549206500347e-10 1.032819270007155228e-10 -1.469147940827296173e-10
1.010150000000000000e+04 1.019429013210132446e-08 1.109602858542346146e-10 9.576488969108136703e-11 -1.346202099492060192e-10
1.030150000000000000e+04 9.501562608773358008e-09 1.025393458782751248e-10 8.931186976533329984e-11 -1.223141581321135635e-10
1.050150000000000000e+04 8.925602707011956186e-09 9.533446468055157901e-11 8.390746862094263964e-11 -1.148293045529824062e-10
1.070150000000000000e+04 8.403092153299518872e-09 8.859813433430013816e-11 7.914292350820318425e-11 -1.072496607570144892e-10
1.090150000000000000e+04 7.907138224313811399e-09 8.314046249528964784e-11 7.467645838287553100e-11 -9.895978777162424146e-11
1.110150000000000000e+04 7.474044586588372089e-09 7.779523403451849959e-11 7.039346333539537619e-11 -9.185505208100930645e-11
1.130150000000000000e+04 7.038227007123032868e-09 7.287736484373230422e-11 6.622499064656455301e-11 -8.785501339886559088e-11
1.150150000000000000e+04 6.573737983737640604e-09 6.850847716422228424e-11 6.215919580341950279e-11 -8.186157623807547344e-11
1.170150000000000000e+04 6.219688369558514715e-09 6.441600987152859461e-11 5.845517564330911338e-11 -7.558745696550074567e-11
1.190150000000000000e+04 5.830564696987874350e-09 6.062006540613509397e-11 5.533919620431606137e-11 -7.274147760306285491e-11
1.210150000000000000e+04 5.541138731091841686e-09 5.730732268505931126e-11 5.268722434187482762e-11 -6.924907487169863481e-11
1.230150000000000000e+04 5.300076896644519519e-09 5.418826646583207704e-11 5.014977344502870213e-11 -6.382246699767664500e-11
1.250150000000000000e+04 4.992121316727999003e-09 5.134680283997240297e-11 4.751790416123787030e-11 -6.134116440980592085e-11
1.270150000000000000e+04 4.685368809148485591e-09 4.832708027544905391e-11 4.477339032900702678e-11 -5.836695350317147854e-11
1.290150000000000000e+04 4.412270571606761076e-09 4.568070076983930969e-11 4.207000454370105929e-11 -5.429852734121251194e-11
1.310150000000000000e+04 4.126488135466465708e-09 4.299469523058928225e-11 3.957419929106514676e-11 -5.135908699906644318e-11
1.330150000000000000e+04 3.954055038361995985e-09 4.045558085143427469e-11 3.736634694751866705e-11 -4.872778218884980755e-11
1.350150000000000000e+04 3.709554771993304919e-09 3.822527472057297970e-11 3.531056226749742766e-11 -4.574828970016030680e-11
1.370150000000000000e+04 3.501505563001366857e-09 3.615663517042218998e-11 3.336977427917863528e-11 -4.344686302964441583e-11
